NightID,Interval,TimeFraction,TemperatureC,NoiseLevel,CallActivity
Night_068,12,0.1549,10.84,0.355,1
Night_068,13,0.169,10.71,0.279,1
Night_068,14,0.1831,10.44,0.234,2
Night_068,15,0.1972,10.15,0.204,1
Night_068,16,0.2113,10.37,0.147,2
Night_068,17,0.2254,10.48,0.132,2
Night_068,18,0.2394,10.13,0.194,1
Night_068,19,0.2535,9.95,0.113,0
Night_068,20,0.2676,10.2,0.129,1
Night_068,21,0.2817,10.33,0.137,2
Night_068,22,0.2958,9.83,0.152,0
Night_068,23,0.3099,9.73,0.231,0
Night_068,24,0.3239,9.79,0.221,0
Night_068,25,0.338,9.96,0.272,2
Night_068,26,0.3521,9.46,0.361,0
Night_068,27,0.3662,9.1,0.481,0
Night_068,28,0.3803,9.02,0.386,0
Night_068,29,0.3944,9.25,0.481,1
Night_068,30,0.4085,9.62,0.557,0
Night_068,31,0.4225,9.51,0.487,0
Night_068,32,0.4366,9.14,0.438,0
Night_068,33,0.4507,9.13,0.446,0
Night_068,34,0.4648,8.64,0.41,1
Night_068,35,0.4789,8.66,0.504,0
Night_068,36,0.493,8.84,0.476,0
Night_068,37,0.507,8.85,0.512,0
Night_068,38,0.5211,8.91,0.554,0
Night_068,39,0.5352,8.54,0.577,0
Night_068,40,0.5493,8.7,0.586,0
Night_068,41,0.5634,8.27,0.577,0
Night_068,42,0.5775,8.3,0.514,0
Night_068,43,0.5915,8.44,0.465,1
Night_068,44,0.6056,8.16,0.438,0
Night_068,45,0.6197,8.16,0.478,0
Night_068,46,0.6338,8.18,0.441,2
Night_068,47,0.6479,7.83,0.359,0
Night_068,48,0.662,7.65,0.319,0
Night_068,49,0.6761,7.99,0.323,1
Night_068,50,0.6901,8.08,0.363,0
Night_068,51,0.7042,7.69,0.324,0
Night_068,52,0.7183,7.51,0.192,0
Night_068,53,0.7324,7.57,0.19,0
Night_068,54,0.7465,7.11,0.183,0
Night_068,55,0.7606,7.83,0.176,0
Night_068,56,0.7746,7.4,0.241,0
Night_068,57,0.7887,7.32,0.266,2
Night_068,58,0.8028,6.81,0.222,0
Night_068,59,0.8169,7.49,0.146,1
Night_068,60,0.831,6.95,0.14,2
Night_068,61,0.8451,7.31,0.16,1
Night_068,62,0.8592,6.91,0.162,1
Night_068,63,0.8732,6.84,0.206,0
Night_068,64,0.8873,7.15,0.208,1
Night_068,65,0.9014,6.84,0.182,1
Night_068,66,0.9155,6.84,0.197,2
Night_068,67,0.9296,6.89,0.222,1
Night_068,68,0.9437,6.65,0.313,1
Night_068,69,0.9577,6.95,0.39,0
Night_068,70,0.9718,6.63,0.409,0
Night_068,71,0.9859,6.71,0.447,0
Night_068,72,1.0,6.85,0.407,0
Night_069,1,0.0,10.38,0.263,3
Night_069,2,0.0141,10.0,0.269,1
Night_069,3,0.0282,10.05,0.197,0
Night_069,4,0.0423,9.9,0.158,1
Night_069,5,0.0563,10.16,0.102,2
Night_069,6,0.0704,9.89,0.139,2
Night_069,7,0.0845,9.95,0.173,3
Night_069,8,0.0986,9.58,0.166,5
Night_069,9,0.1127,9.81,0.196,1
Night_069,10,0.1268,9.7,0.215,2
Night_069,11,0.1408,9.92,0.212,1
Night_069,12,0.1549,9.75,0.252,1
Night_069,13,0.169,9.36,0.201,3
Night_069,14,0.1831,9.63,0.298,2
Night_069,15,0.1972,9.55,0.278,3
Night_069,16,0.2113,9.41,0.246,2
Night_069,17,0.2254,9.55,0.223,3
Night_069,18,0.2394,8.97,0.295,1
Night_069,19,0.2535,9.43,0.36,1
Night_069,20,0.2676,9.09,0.411,2
Night_069,21,0.2817,9.14,0.41,0
Night_069,22,0.2958,9.35,0.415,0
Night_069,23,0.3099,9.01,0.27,0
Night_069,24,0.3239,8.63,0.334,0
Night_069,25,0.338,8.89,0.336,0
Night_069,26,0.3521,9.11,0.352,0
Night_069,27,0.3662,8.39,0.394,0
Night_069,28,0.3803,8.8,0.36,1
Night_069,29,0.3944,8.52,0.394,0
Night_069,30,0.4085,8.55,0.318,0
Night_069,31,0.4225,7.86,0.385,1
Night_069,32,0.4366,8.27,0.402,0
Night_069,33,0.4507,8.38,0.41,1
Night_069,34,0.4648,8.37,0.473,0
Night_069,35,0.4789,7.69,0.42,2
Night_069,36,0.493,7.92,0.471,0
Night_069,37,0.507,7.91,0.524,2
Night_069,38,0.5211,8.13,0.656,0
Night_069,39,0.5352,7.52,0.63,1
Night_069,40,0.5493,7.96,0.684,0
Night_069,41,0.5634,7.55,0.58,0
Night_069,42,0.5775,7.65,0.582,0
Night_069,43,0.5915,7.23,0.584,1
Night_069,44,0.6056,7.25,0.691,0
Night_069,45,0.6197,7.4,0.656,0
Night_069,46,0.6338,7.5,0.637,1
Night_069,47,0.6479,7.42,0.692,2
Night_069,48,0.662,6.94,0.622,0
Night_069,49,0.6761,7.24,0.643,1
Night_069,50,0.6901,6.93,0.695,0
Night_069,51,0.7042,6.96,0.785,0
Night_069,52,0.7183,6.77,0.6,0
Night_069,53,0.7324,6.76,0.563,0
Night_069,54,0.7465,6.46,0.599,1
Night_069,55,0.7606,6.39,0.661,1
Night_069,56,0.7746,6.48,0.634,3
Night_069,57,0.7887,6.86,0.671,3
Night_069,58,0.8028,6.22,0.579,2
Night_069,59,0.8169,6.42,0.51,0
Night_069,60,0.831,6.11,0.341,1
Night_069,61,0.8451,6.26,0.319,3
Night_069,62,0.8592,6.23,0.273,3
Night_069,63,0.8732,6.25,0.255,1
Night_069,64,0.8873,6.21,0.2,2
Night_069,65,0.9014,6.37,0.223,1
Night_069,66,0.9155,6.0,0.202,3
Night_069,67,0.9296,6.11,0.209,0
Night_069,68,0.9437,5.88,0.17,5
Night_069,69,0.9577,5.85,0.165,1
Night_069,70,0.9718,5.77,0.127,1
Night_069,71,0.9859,6.22,0.243,1
Night_069,72,1.0,6.01,0.288,1
Night_070,1,0.0,7.68,0.234,0
Night_070,2,0.0141,7.14,0.257,0
Night_070,3,0.0282,7.22,0.25,2
Night_070,4,0.0423,7.03,0.378,0
Night_070,5,0.0563,7.17,0.367,0
Night_070,6,0.0704,7.23,0.387,0
Night_070,7,0.0845,7.11,0.345,0
Night_070,8,0.0986,7.0,0.331,0
Night_070,9,0.1127,6.86,0.328,1
Night_070,10,0.1268,6.59,0.301,1
Night_070,11,0.1408,6.69,0.215,0
Night_070,12,0.1549,6.47,0.231,0
Night_070,13,0.169,6.83,0.15,0
Night_070,14,0.1831,6.37,0.129,0
Night_070,15,0.1972,6.06,0.2,0
Night_070,16,0.2113,6.44,0.249,0
Night_070,17,0.2254,6.27,0.213,0
Night_070,18,0.2394,6.31,0.187,0
Night_070,19,0.2535,5.87,0.142,0
Night_070,20,0.2676,5.92,0.109,0
Night_070,21,0.2817,5.77,0.216,0
Night_070,22,0.2958,6.06,0.118,0
Night_070,23,0.3099,6.0,0.144,0
Night_070,24,0.3239,5.63,0.081,0
Night_070,25,0.338,5.33,0.29,0
Night_070,26,0.3521,5.66,0.279,0
Night_070,27,0.3662,5.06,0.258,0
Night_070,28,0.3803,5.25,0.287,0
Night_070,29,0.3944,5.19,0.332,0
Night_070,30,0.4085,5.52,0.381,0
Night_070,31,0.4225,5.11,0.462,0
Night_070,32,0.4366,5.32,0.298,0
Night_070,33,0.4507,5.16,0.309,1
Night_070,34,0.4648,5.31,0.349,0
Night_070,35,0.4789,5.2,0.35,0
Night_070,36,0.493,5.05,0.388,0
Night_070,37,0.507,4.59,0.389,0
Night_070,38,0.5211,4.93,0.292,0
Night_070,39,0.5352,4.51,0.296,0
Night_070,40,0.5493,4.84,0.266,0
Night_070,41,0.5634,4.68,0.205,0
Night_070,42,0.5775,4.52,0.263,0
Night_070,43,0.5915,4.39,0.285,0
Night_070,44,0.6056,4.34,0.233,0
Night_070,45,0.6197,4.56,0.285,0
Night_070,46,0.6338,4.39,0.306,0
Night_070,47,0.6479,4.15,0.267,0
Night_070,48,0.662,4.0,0.28,0
Night_070,49,0.6761,4.11,0.241,0
Night_070,50,0.6901,4.22,0.229,0
Night_070,51,0.7042,4.0,0.211,0
Night_070,52,0.7183,4.14,0.274,0
Night_070,53,0.7324,3.84,0.231,0
Night_070,54,0.7465,4.18,0.331,0
Night_070,55,0.7606,4.07,0.349,0
Night_070,56,0.7746,3.48,0.317,0
Night_070,57,0.7887,3.63,0.401,0
Night_070,58,0.8028,3.45,0.379,0
Night_070,59,0.8169,3.86,0.289,0
Night_070,60,0.831,3.47,0.23,0
Night_070,61,0.8451,3.57,0.23,0
Night_070,62,0.8592,3.59,0.096,0
Night_070,63,0.8732,3.5,0.165,0
Night_070,64,0.8873,3.43,0.084,0
Night_070,65,0.9014,3.57,0.105,0
Night_070,66,0.9155,3.55,0.152,0
Night_070,67,0.9296,3.59,0.185,0
Night_070,68,0.9437,3.38,0.28,0
Night_070,69,0.9577,3.68,0.279,0
Night_070,70,0.9718,3.36,0.167,0
Night_070,71,0.9859,3.44,0.226,0
Night_070,72,1.0,3.76,0.164,0
Night_071,1,0.0,10.27,0.055,0
Night_071,2,0.0141,10.1,0.2,0
Night_071,3,0.0282,10.27,0.162,0
Night_071,4,0.0423,10.23,0.223,1
Night_071,5,0.0563,10.09,0.301,0
Night_071,6,0.0704,10.11,0.384,0
Night_071,7,0.0845,9.56,0.411,0
Night_071,8,0.0986,10.02,0.419,0
Night_071,9,0.1127,9.48,0.303,2
Night_071,10,0.1268,10.0,0.235,1
Night_071,11,0.1408,9.33,0.151,0
Night_071,12,0.1549,9.35,0.17,1
Night_071,13,0.169,9.57,0.155,0
Night_071,14,0.1831,9.84,0.031,1
Night_071,15,0.1972,9.29,0.002,1
Night_071,16,0.2113,9.17,0.081,1
Night_071,17,0.2254,8.87,0.129,0
Night_071,18,0.2394,8.92,0.1,2
Night_071,19,0.2535,9.12,0.098,0
Night_071,20,0.2676,8.83,0.072,2
Night_071,21,0.2817,8.73,0.051,0
Night_071,22,0.2958,8.62,0.03,0
Night_071,23,0.3099,8.81,0.043,0
Night_071,24,0.3239,8.7,0.06,0
Night_071,25,0.338,8.37,0.177,1
Night_071,26,0.3521,8.35,0.143,0
Night_071,27,0.3662,8.4,0.146,0
Night_071,28,0.3803,8.42,0.292,0
Night_071,29,0.3944,8.4,0.328,0
Night_071,30,0.4085,8.21,0.381,0
Night_071,31,0.4225,7.72,0.352,1
Night_071,32,0.4366,7.72,0.33,0
Night_071,33,0.4507,7.89,0.382,1
Night_071,34,0.4648,7.98,0.449,0
Night_071,35,0.4789,7.52,0.481,0
Night_071,36,0.493,7.52,0.522,0
Night_071,37,0.507,7.41,0.477,0
Night_071,38,0.5211,7.27,0.384,0
Night_071,39,0.5352,7.63,0.283,0
Night_071,40,0.5493,7.67,0.228,0
Night_071,41,0.5634,7.11,0.14,0
Night_071,42,0.5775,7.29,0.14,0
Night_071,43,0.5915,7.43,0.228,1
Night_071,44,0.6056,6.79,0.296,0
Night_071,45,0.6197,6.94,0.3,1
Night_071,46,0.6338,6.47,0.214,0
Night_071,47,0.6479,6.6,0.106,1
Night_071,48,0.662,6.76,0.104,1
Night_071,49,0.6761,6.02,0.015,2
Night_071,50,0.6901,6.8,0.048,2
Night_071,51,0.7042,6.59,0.112,0
Night_071,52,0.7183,6.17,0.004,0
Night_071,53,0.7324,6.21,0.016,0
Night_071,54,0.7465,5.81,0.012,0
Night_071,55,0.7606,6.08,0.041,1
Night_071,56,0.7746,5.89,0.141,2
Night_071,57,0.7887,6.11,0.056,0
Night_071,58,0.8028,5.94,0.085,0
Night_071,59,0.8169,5.36,0.102,0
Night_071,60,0.831,5.62,0.099,0
Night_071,61,0.8451,5.54,0.049,0
Night_071,62,0.8592,5.47,0.079,1
Night_071,63,0.8732,5.79,0.105,0
Night_071,64,0.8873,5.26,0.113,0
Night_071,65,0.9014,5.21,0.0,0
Night_071,66,0.9155,5.09,0.0,0
Night_071,67,0.9296,5.12,0.022,0
Night_071,68,0.9437,4.9,0.122,0
Night_071,69,0.9577,4.92,0.182,1
Night_071,70,0.9718,4.73,0.279,1
Night_071,71,0.9859,4.52,0.29,0
Night_071,72,1.0,4.64,0.263,0
Night_072,1,0.0,12.74,0.383,0
Night_072,2,0.0141,12.64,0.355,1
Night_072,3,0.0282,12.82,0.272,1
Night_072,4,0.0423,12.2,0.327,0
Night_072,5,0.0563,12.34,0.392,0
Night_072,6,0.0704,12.19,0.267,1
Night_072,7,0.0845,11.92,0.331,0
Night_072,8,0.0986,12.1,0.282,1
Night_072,9,0.1127,11.82,0.25,1
Night_072,10,0.1268,11.74,0.166,0
Night_072,11,0.1408,11.83,0.212,0
Night_072,12,0.1549,12.4,0.155,2
Night_072,13,0.169,11.88,0.091,1
Night_072,14,0.1831,11.74,0.164,0
Night_072,15,0.1972,11.99,0.155,0
Night_072,16,0.2113,11.37,0.293,0
Night_072,17,0.2254,11.84,0.3,0
Night_072,18,0.2394,11.79,0.28,0
Night_072,19,0.2535,11.65,0.284,1
Night_072,20,0.2676,11.43,0.263,0
Night_072,21,0.2817,11.53,0.317,0
Night_072,22,0.2958,11.45,0.301,0
Night_072,23,0.3099,11.41,0.32,0
Night_072,24,0.3239,11.38,0.31,0
Night_072,25,0.338,11.43,0.332,0
Night_072,26,0.3521,11.27,0.382,0
Night_072,27,0.3662,11.27,0.363,0
Night_072,28,0.3803,10.95,0.286,0
Night_072,29,0.3944,11.05,0.203,0
Night_072,30,0.4085,11.25,0.256,1
Night_072,31,0.4225,10.95,0.321,1
Night_072,32,0.4366,10.86,0.233,0
Night_072,33,0.4507,10.76,0.332,0
Night_072,34,0.4648,10.93,0.367,0
Night_072,35,0.4789,10.56,0.407,0
Night_072,36,0.493,10.78,0.358,0
Night_072,37,0.507,10.53,0.319,0
Night_072,38,0.5211,10.83,0.398,2
Night_072,39,0.5352,10.55,0.459,0
Night_072,40,0.5493,10.44,0.323,1
Night_072,41,0.5634,10.77,0.271,0
Night_072,42,0.5775,10.64,0.359,0
Night_072,43,0.5915,10.35,0.347,0
Night_072,44,0.6056,10.3,0.396,0
Night_072,45,0.6197,9.91,0.341,0
Night_072,46,0.6338,10.14,0.326,0
Night_072,47,0.6479,10.22,0.418,0
Night_072,48,0.662,10.13,0.381,0
Night_072,49,0.6761,9.54,0.27,0
Night_072,50,0.6901,10.17,0.249,0
Night_072,51,0.7042,9.89,0.291,0
Night_072,52,0.7183,9.44,0.261,0
Night_072,53,0.7324,9.67,0.173,0
Night_072,54,0.7465,9.62,0.271,0
Night_072,55,0.7606,9.7,0.275,0
Night_072,56,0.7746,9.73,0.325,1
Night_072,57,0.7887,9.96,0.347,2
Night_072,58,0.8028,9.69,0.28,1
Night_072,59,0.8169,9.47,0.359,3
Night_072,60,0.831,9.93,0.345,3
Night_072,61,0.8451,9.84,0.41,1
Night_072,62,0.8592,9.91,0.52,0
Night_072,63,0.8732,9.81,0.646,0
Night_072,64,0.8873,9.58,0.709,0
Night_072,65,0.9014,9.9,0.749,0
Night_072,66,0.9155,9.47,0.791,0
Night_072,67,0.9296,9.46,0.625,0
Night_072,68,0.9437,9.68,0.673,0
Night_072,69,0.9577,9.9,0.528,0
Night_072,70,0.9718,9.73,0.548,0
Night_072,71,0.9859,9.96,0.431,0
Night_072,72,1.0,9.78,0.395,0
Night_073,1,0.0,10.96,0.232,0
Night_073,2,0.0141,11.31,0.185,0
Night_073,3,0.0282,11.01,0.21,0
Night_073,4,0.0423,10.96,0.252,0
Night_073,5,0.0563,11.09,0.264,0
Night_073,6,0.0704,10.81,0.25,0
Night_073,7,0.0845,10.97,0.275,0
Night_073,8,0.0986,10.77,0.271,0
Night_073,9,0.1127,11.12,0.278,0
Night_073,10,0.1268,10.79,0.253,0
Night_073,11,0.1408,10.75,0.277,0
Night_073,12,0.1549,10.94,0.362,0
Night_073,13,0.169,10.71,0.358,0
Night_073,14,0.1831,10.76,0.394,0
Night_073,15,0.1972,10.36,0.39,0
Night_073,16,0.2113,10.19,0.372,0
Night_073,17,0.2254,10.31,0.412,0
Night_073,18,0.2394,10.26,0.38,0
Night_073,19,0.2535,10.17,0.431,0
Night_073,20,0.2676,10.22,0.367,0
Night_073,21,0.2817,10.2,0.322,0
Night_073,22,0.2958,10.08,0.36,0
Night_073,23,0.3099,9.81,0.458,0
Night_073,24,0.3239,9.84,0.503,0
Night_073,25,0.338,9.91,0.684,0
Night_073,26,0.3521,9.66,0.778,0
Night_073,27,0.3662,9.91,0.76,0
Night_073,28,0.3803,9.72,0.641,0
Night_073,29,0.3944,9.64,0.494,0
Night_073,30,0.4085,9.82,0.396,0
Night_073,31,0.4225,9.73,0.265,0
Night_073,32,0.4366,9.6,0.145,0
Night_073,33,0.4507,9.0,0.05,0
Night_073,34,0.4648,9.13,0.011,0
Night_073,35,0.4789,9.15,0.059,0
Night_073,36,0.493,9.35,0.089,0
Night_073,37,0.507,8.89,0.002,0
Night_073,38,0.5211,9.19,0.025,0
Night_073,39,0.5352,8.97,0.138,1
Night_073,40,0.5493,8.76,0.175,0
Night_073,41,0.5634,8.84,0.082,0
Night_073,42,0.5775,8.89,0.104,0
Night_073,43,0.5915,8.77,0.077,0
Night_073,44,0.6056,8.39,0.06,0
Night_073,45,0.6197,8.75,0.033,0
Night_073,46,0.6338,8.49,0.005,0
Night_073,47,0.6479,8.6,0.159,0
Night_073,48,0.662,8.45,0.169,0
Night_073,49,0.6761,8.16,0.204,0
Night_073,50,0.6901,8.27,0.149,0
Night_073,51,0.7042,8.05,0.189,0
Night_073,52,0.7183,8.49,0.179,0
Night_073,53,0.7324,8.18,0.192,0
Night_073,54,0.7465,8.15,0.19,0
Night_073,55,0.7606,7.97,0.258,0
Night_073,56,0.7746,8.48,0.289,0
Night_073,57,0.7887,7.62,0.413,0
Night_073,58,0.8028,7.89,0.451,0
Night_073,59,0.8169,7.88,0.387,0
Night_073,60,0.831,7.88,0.365,0
Night_073,61,0.8451,7.41,0.457,0
Night_073,62,0.8592,7.88,0.56,0
Night_073,63,0.8732,7.75,0.53,0
Night_073,64,0.8873,7.86,0.611,0
Night_073,65,0.9014,7.97,0.599,0
Night_073,66,0.9155,7.77,0.466,0
Night_073,67,0.9296,7.95,0.32,0
Night_073,68,0.9437,8.1,0.222,0
Night_073,69,0.9577,7.94,0.18,0
Night_073,70,0.9718,7.79,0.272,0
Night_073,71,0.9859,7.97,0.188,0
Night_073,72,1.0,8.0,0.164,0
Night_074,1,0.0,10.11,0.21,0
Night_074,2,0.0141,10.07,0.164,0
Night_074,3,0.0282,10.18,0.205,1
Night_074,4,0.0423,9.73,0.198,0
Night_074,5,0.0563,9.68,0.108,0
Night_074,6,0.0704,9.96,0.088,1
Night_074,7,0.0845,9.67,0.116,0
Night_074,8,0.0986,9.51,0.179,0
Night_074,9,0.1127,9.61,0.189,0
Night_074,10,0.1268,9.86,0.248,1
Night_074,11,0.1408,9.71,0.238,1
Night_074,12,0.1549,9.52,0.246,0
Night_074,13,0.169,9.02,0.24,0
Night_074,14,0.1831,9.57,0.255,0
Night_074,15,0.1972,8.67,0.342,0
Night_074,16,0.2113,9.11,0.352,1
Night_074,17,0.2254,9.32,0.361,0
Night_074,18,0.2394,9.49,0.442,0
Night_074,19,0.2535,8.81,0.413,0
Night_074,20,0.2676,8.9,0.363,0
Night_074,21,0.2817,8.96,0.403,0
Night_074,22,0.2958,9.22,0.36,0
Night_074,23,0.3099,8.59,0.331,0
Night_074,24,0.3239,8.42,0.358,0
Night_074,25,0.338,8.56,0.298,0
Night_074,26,0.3521,8.61,0.305,1
Night_074,27,0.3662,8.56,0.324,0
Night_074,28,0.3803,8.44,0.214,0
Night_074,29,0.3944,8.08,0.166,0
Night_074,30,0.4085,8.17,0.219,0
Night_074,31,0.4225,8.35,0.181,0
Night_074,32,0.4366,7.61,0.213,0
Night_074,33,0.4507,8.05,0.195,0
Night_074,34,0.4648,8.0,0.162,0
Night_074,35,0.4789,7.95,0.134,1
Night_074,36,0.493,8.09,0.214,0
Night_074,37,0.507,7.83,0.21,0
Night_074,38,0.5211,7.92,0.199,0
Night_074,39,0.5352,7.64,0.234,0
Night_074,40,0.5493,7.62,0.318,1
Night_074,41,0.5634,7.68,0.493,1
Night_074,42,0.5775,7.44,0.499,2
Night_074,43,0.5915,7.52,0.549,0
Night_074,44,0.6056,7.79,0.59,0
Night_074,45,0.6197,7.17,0.646,0
Night_074,46,0.6338,7.1,0.596,0
Night_074,47,0.6479,7.08,0.528,0
Night_074,48,0.662,6.81,0.505,0
Night_074,49,0.6761,6.93,0.517,1
Night_074,50,0.6901,6.88,0.344,0
Night_074,51,0.7042,6.98,0.362,0
Night_074,52,0.7183,6.66,0.341,2
Night_074,53,0.7324,6.7,0.269,1
Night_074,54,0.7465,6.56,0.287,1
Night_074,55,0.7606,6.89,0.242,0
Night_074,56,0.7746,6.78,0.143,1
Night_074,57,0.7887,6.64,0.181,0
Night_074,58,0.8028,6.64,0.073,1
Night_074,59,0.8169,6.31,0.012,1
Night_074,60,0.831,6.32,0.043,0
Night_074,61,0.8451,6.05,0.12,0
Night_074,62,0.8592,6.04,0.208,0
Night_074,63,0.8732,6.12,0.243,0
Night_074,64,0.8873,5.92,0.271,0
Night_074,65,0.9014,6.18,0.232,1
Night_074,66,0.9155,6.14,0.251,0
Night_074,67,0.9296,6.28,0.392,0
Night_074,68,0.9437,6.16,0.319,0
Night_074,69,0.9577,5.85,0.307,0
Night_074,70,0.9718,6.06,0.257,0
Night_074,71,0.9859,6.25,0.226,1
Night_074,72,1.0,6.14,0.187,0
Night_075,1,0.0,10.32,0.153,0
Night_075,2,0.0141,9.95,0.141,0
Night_075,3,0.0282,9.74,0.123,0
Night_075,4,0.0423,9.56,0.155,0
Night_075,5,0.0563,9.39,0.203,0
Night_075,6,0.0704,9.64,0.265,0
Night_075,7,0.0845,9.26,0.182,0
Night_075,8,0.0986,9.39,0.155,0
Night_075,9,0.1127,9.28,0.106,0
Night_075,10,0.1268,8.7,0.034,0
Night_075,11,0.1408,9.09,0.09,0
Night_075,12,0.1549,8.95,0.068,0
Night_075,13,0.169,9.01,0.069,0
Night_075,14,0.1831,8.82,0.068,0
Night_075,15,0.1972,8.76,0.087,0
Night_075,16,0.2113,8.78,0.0,0
Night_075,17,0.2254,8.43,0.098,0
Night_075,18,0.2394,8.66,0.206,0
Night_075,19,0.2535,8.59,0.237,0
Night_075,20,0.2676,8.36,0.268,0
Night_075,21,0.2817,8.48,0.2,0
Night_075,22,0.2958,8.15,0.133,0
Night_075,23,0.3099,8.16,0.08,0
Night_075,24,0.3239,8.06,0.144,0
Night_075,25,0.338,8.2,0.172,0
Night_075,26,0.3521,7.86,0.112,0
Night_075,27,0.3662,8.41,0.05,0
Night_075,28,0.3803,7.74,0.0,0
Night_075,29,0.3944,7.86,0.008,0
Night_075,30,0.4085,8.06,0.0,0
Night_075,31,0.4225,7.55,0.047,0
Night_075,32,0.4366,7.49,0.114,0
Night_075,33,0.4507,7.35,0.145,0
Night_075,34,0.4648,7.21,0.113,0
Night_075,35,0.4789,7.0,0.058,0
Night_075,36,0.493,7.34,0.096,0
Night_075,37,0.507,7.13,0.131,0
Night_075,38,0.5211,7.0,0.139,0
Night_075,39,0.5352,6.88,0.203,0
Night_075,40,0.5493,6.87,0.223,0
Night_075,41,0.5634,6.5,0.253,0
Night_075,42,0.5775,6.52,0.354,0
Night_075,43,0.5915,6.77,0.371,0
Night_075,44,0.6056,6.6,0.429,0
Night_075,45,0.6197,6.33,0.538,0
Night_075,46,0.6338,6.34,0.573,0
Night_075,47,0.6479,6.08,0.613,0
Night_075,48,0.662,6.2,0.677,0
Night_075,49,0.6761,6.28,0.625,0
Night_075,50,0.6901,5.93,0.668,0
Night_075,51,0.7042,5.77,0.611,0
Night_075,52,0.7183,5.91,0.408,0
Night_075,53,0.7324,5.87,0.339,0
Night_075,54,0.7465,5.67,0.352,0
Night_075,55,0.7606,5.88,0.373,0
Night_075,56,0.7746,5.64,0.269,0
Night_075,57,0.7887,5.62,0.214,0
Night_075,58,0.8028,5.48,0.162,0
Night_075,59,0.8169,5.41,0.112,0
Night_075,60,0.831,5.17,0.092,0
Night_075,61,0.8451,4.92,0.092,1
Night_075,62,0.8592,5.08,0.132,0
Night_075,63,0.8732,5.38,0.059,0
Night_075,64,0.8873,4.9,0.096,0
Night_075,65,0.9014,4.61,0.043,0
Night_075,66,0.9155,4.93,0.037,0
Night_075,67,0.9296,5.02,0.019,0
Night_075,68,0.9437,4.53,0.063,0
Night_075,69,0.9577,4.46,0.0,0
Night_075,70,0.9718,4.56,0.037,0
Night_075,71,0.9859,4.83,0.021,0
Night_075,72,1.0,4.5,0.108,0
Night_076,1,0.0,10.61,0.294,0
Night_076,2,0.0141,10.35,0.287,0
Night_076,3,0.0282,10.44,0.304,1
Night_076,4,0.0423,10.55,0.221,0
Night_076,5,0.0563,10.07,0.232,1
Night_076,6,0.0704,10.16,0.194,0
Night_076,7,0.0845,9.92,0.327,0
Night_076,8,0.0986,10.3,0.257,0
Night_076,9,0.1127,10.15,0.295,0
Night_076,10,0.1268,10.19,0.273,1
Night_076,11,0.1408,9.82,0.188,1
Night_076,12,0.1549,10.04,0.109,0
Night_076,13,0.169,9.7,0.08,0
Night_076,14,0.1831,9.78,0.111,1
Night_076,15,0.1972,9.77,0.106,1
Night_076,16,0.2113,9.93,0.099,2
Night_076,17,0.2254,9.56,0.105,1
Night_076,18,0.2394,9.76,0.077,0
Night_076,19,0.2535,9.07,0.085,2
Night_076,20,0.2676,9.3,0.037,1
Night_076,21,0.2817,9.14,0.16,1
Night_076,22,0.2958,8.86,0.223,1
Night_076,23,0.3099,8.86,0.223,0
Night_076,24,0.3239,9.02,0.256,0
Night_076,25,0.338,8.77,0.279,0
Night_076,26,0.3521,9.0,0.324,0
Night_076,27,0.3662,8.81,0.376,0
Night_076,28,0.3803,8.68,0.32,2
Night_076,29,0.3944,9.09,0.324,0
Night_076,30,0.4085,8.98,0.278,0
Night_076,31,0.4225,8.88,0.222,0
Night_076,32,0.4366,8.36,0.157,0
Night_076,33,0.4507,8.7,0.228,0
Night_076,34,0.4648,8.38,0.311,0
Night_076,35,0.4789,8.39,0.322,0
Night_076,36,0.493,8.58,0.219,0
Night_076,37,0.507,7.91,0.233,0
Night_076,38,0.5211,8.31,0.183,0
Night_076,39,0.5352,8.45,0.098,0
Night_076,40,0.5493,8.15,0.019,1
Night_076,41,0.5634,8.08,0.132,0
Night_076,42,0.5775,7.97,0.177,0
Night_076,43,0.5915,7.78,0.21,0
Night_076,44,0.6056,7.67,0.167,1
Night_076,45,0.6197,7.67,0.112,1
Night_076,46,0.6338,7.8,0.107,0
Night_076,47,0.6479,7.74,0.138,0
Night_076,48,0.662,7.58,0.224,0
Night_076,49,0.6761,7.96,0.182,1
Night_076,50,0.6901,7.6,0.118,1
Night_076,51,0.7042,7.68,0.098,0
Night_076,52,0.7183,7.69,0.141,0
Night_076,53,0.7324,7.43,0.097,0
Night_076,54,0.7465,7.02,0.203,0
Night_076,55,0.7606,7.56,0.187,0
Night_076,56,0.7746,7.35,0.104,0
Night_076,57,0.7887,7.24,0.13,1
Night_076,58,0.8028,7.39,0.165,3
Night_076,59,0.8169,6.94,0.203,0
Night_076,60,0.831,6.93,0.2,1
Night_076,61,0.8451,7.1,0.193,1
Night_076,62,0.8592,6.49,0.239,0
Night_076,63,0.8732,6.75,0.316,0
Night_076,64,0.8873,7.16,0.358,1
Night_076,65,0.9014,6.86,0.277,0
Night_076,66,0.9155,7.05,0.235,0
Night_076,67,0.9296,6.49,0.25,1
Night_076,68,0.9437,6.71,0.175,0
Night_076,69,0.9577,6.09,0.189,0
Night_076,70,0.9718,6.22,0.153,0
Night_076,71,0.9859,6.69,0.098,1
Night_076,72,1.0,6.47,0.218,0
Night_077,1,0.0,12.06,0.203,0
